star_rating	review_headline
4	Vacation lifesaver
4	Our Third
3	Just Okay
5	Vidal Sassoon
5	Great product.
5	This is awesome
4	Just What I Need and Economical
5	"I bought it for my girlfriend, she loves it"
5	Great blow dryer
5	so wonderful
4	For RV
5	"Simple, effective, cheap"
5	A Nice Blow Dryer
5	Perfect!
5	Great hairdryer
5	Great hair dryer!
3	Its alright
5	Very nice.
4	love it
4	"Great Hairdryer for Short Cuts, But DON'T Buy It If You Have Long Hair"
1	I HATE THIS PRODUCT
5	Better than my CHI.
5	I love my dryer
4	A good hairdryer
5	Light and functional.
1	Professional hair stylist review
1	very disappointed
5	Fantastic
5	Brilliant hairdryer and excellent value
3	Dry Hair
2	"Nice Design, but Dryer"
4	"Good, Affordable Hair Dryer"
5	best dryer I have ever had
1	Rediculous design
5	Great Dryer!
5	just answering a very dumb question
4	dryer
2	USE TO BE GOOD
3	Way fast
2	It is not  Dual Votage
5	Best hair drier
4	Works really well
5	Perfect with good amount of settings
5	Great blow dreyer!
5	Great Dryer!
5	Light weight dryer
5	Great hair dryer for a great price!
5	Salon Quality at an affordable price
4	Great Hair Dryer.
3	alright for a while
4	No frills hair dryer
4	"Quality hairdryer. Great if you want a short, retractable cord, but definitely heavy"
4	Conair Wallmount Dryer
5	Perfect!
3	Powerful hair dryer (dries thick hair fast) but smells like car engine
1	Caught on fire after 6 months
4	Worked well
3	Not strong enough
5	Feels like Quality
5	Great product
1	Not what we were inspecting...
5	Great little hair dryer
3	Real Warranty/
3	Go to great lengths
4	My wife loves it.
4	It works fine
4	Small & light weight
5	Great Product
4	Just what I was looking for
2	it broke after 1 year...
5	love it
5	Does what you think
5	Love It !!
4	perfection!
5	I LOVE THIS HAIR DRYER!!
5	"revlon rv408 1875 watt full size turbo dryer, black"
5	Great Value
5	Used first at a hotel inFL.
5	So far it's great!
5	gift for my wife
5	Very nice
3	nice while it lasted
5	Lightweight easy to use hairdryer
5	Best hairdryer ever
3	Heavy Duty!
5	love it
5	Works great on fine hair!
5	I like it so much
1	not good
4	Good for the money
4	Works just fine............
4	Works as advertized
5	great product!
5	From Behind My Chair
4	"professional bonnet style hood 1000 watt salon hair dryer, white"
5	Conair 1875 compact blow dryer
5	Good hair dryer
3	Just okay...
5	It's Andis at a good price. Done and done.
5	Great for travel
5	Fantastic Hair Dryer
5	Compact for a full-sized hair dryer
5	Amazing!
5	get one
3	Hair Dryer
4	Good for indoors and traveling
4	Great basic hair dryer
5	dryer
5	easy dryer
5	Great hair dryer!!
1	Doesn't get hot
5	As advertised
5	What more could anyone want?
5	"Expensive, but I love it"
5	EXCELLENT Hair dryer
5	Great dryer
5	Wife loves it
4	it's working fine so far
5	PERFECT PRODUCT
4	Small but powerful.
5	It works like a dryer... :)
3	Great drying effects.
5	The rave reviews are true!
5	Great product for great price
5	Great blow dryer!
4	So far so good
4	I like it
5	great great product! super seller!!
5	Great hair dryer
2	"After having it only a year and a half, it's sparking! Had to toss it"
5	Great Hair Dryer for Long Hair
4	Amazing !!!!!
5	Works Great
5	Great Travel Dryer!
3	Not as powerful as I had hoped
5	Great hairdryer for the price
5	Great hair dryer
4	It's OK
5	It just a regular hairdryer
4	Powerful and pretty quiet
4	does the trick!
3	It's just okay
5	Great little travel dryer
5	So nice bought it twice
5	It was just what my wife wanted.
5	I LOVE THE BLOWDRIER !!!!!!
5	One of the best hair dryers!
1	HATE IT!
5	"Have had this dryer since 2005, it's great"
5	works great
4	Great hair dryer
4	Great Dryer
2	Has little power
5	Powerful
5	Works Perfectly Super Quiet
5	Excellent Blow Dryer
5	Great product - great price
4	Great hair dryer
5	Daughter brought me for a joke and I love it
1	Buyer beware...fraudulent merchandise being sold and pawned as New and Authentic
1	Worked for less than one month!
5	LOVE this blow dryer!
4	Value for the price
5	great little dryer
3	Blow dryer
5	"Smooth hair with volume, and my eardrums are intact."
5	replacefment
5	Heavy
5	Conair 1875 watt Turbo Styler with Ionic Conditioning
5	Great hair dryer to reduce frizz and gentle on hair
5	Hello Kitty blow dryer
4	Nice addition to bathroom
5	Andis Hangup dryer
5	It blew me away!!!
4	Great value
5	Purple People Heater is AWESOME!
3	Not the miracle I thought it would be
3	Design
5	Can't live without it
4	"Great blow dryer, made me feel like Barbie"
2	Bulky
5	Awesome!
4	easy to use
5	Great!
5	Great hair dryer
5	Great Dryer
2	Gets Too Hot
5	A Whole New World
5	Super cool!
5	wonderful and stylish
3	Too large for my area
5	good dryer
5	Absolutely the best.
5	Awesome Hair Dryer
3	Fairly easy to install - lasted three years
5	Conair Tourmaline
4	Hair Dried Fast
2	Not great
5	Wife LOVES it
1	Yellowbird Hair dryer
5	very good
5	Super light and lots of power
5	turbo power twinturbo 2800 hair dryer 314
5	Great product!
5	I really love it!!!
5	Better than expected!
4	"Good, not perfect."
5	Very good dryer
2	Changed the name
4	I like the cord keeper...
4	"Works Well, But a Bit Large"
5	Great
4	Great value for money
5	Love my Conair hair dryer
5	Mighty mini
5	Great blow dryer!
5	Good basic dryer
1	Doesn't work
4	Comfortable and fast
3	It does the job
4	Like it
5	THE BEST DRYER EVER OMG ITS THE BEST!!!!!!!!!!
3	Great Hair Dryer
5	This is the best hair dryer I have ever used.
5	Great Price
5	strong air and well built
4	mini mightiness
5	great product
1	stopped working after 3 months
4	great dryer
1	Too heavy for  travel
5	Other Reviews Are Crazy
5	Babyliss pro ceramix extreme pink hair dryer
5	worth the cost
5	Works GREAT
2	Would not recommend - the ceramic is peeling all over the dryer.
4	My mother likes it
1	Terrible
5	Excellent!
5	Great buy.
5	Compact for travel
4	Works well
1	airflow SUCKS
5	the gift
5	Worth every penny!
5	Love it!
5	Works great!
5	love love love it
5	satisfecha con el producto
3	Still  looking
4	Performed asadvertised
5	terrific
2	hair gets stuck on backside
5	"Bought it for my wife,She Love's It!"
4	Functional for guys
5	hairdryers
4	Sleek great settings but has initial unpleasant odor
4	Nice little hair dryer
5	Wonderful!
5	Best hairdryer I've ever had!
5	The best blow dryer ever
4	Lightweight
5	Awesome little dryer
4	Gets hot fast.
5	Great Hair dyer
5	Love it
1	BIG LIE!! FAKE!!! Do NOT BUY!!
3	Good dryer. One problem.
5	"No doubt, this is the best!"
5	Great for thick hair
4	Noise level
5	great idea
4	Fifth failure of same feature (LOW setting fails)
2	"Poor Product, did not last"
5	Blows me away!
4	Hair Dryer
5	Retractable Cord!
3	Quiet but not enough power
5	The best hairdryer!
5	Great Product!
5	Great dryer
1	Isn't going to last a year
5	I love it
5	Blow dryer
5	This is an awesome product
5	Exact Same Item as.....
5	Great dryer and easy to store away
2	wish i could return
5	Hotel dryer
4	"Dries my hair with less heat, in the same amount of time."
1	Was fine while it lasted...which wasn't long
4	okay
5	t3 for luxurious hair
2	Disappointed
5	Conair Puts Out Heat
4	LIght weight and easy to handle
3	Not what I was looking for
5	excellent
5	AMAZING ...
4	"Great dryer, hideous night light"
3	"Okay, not spectacular"
5	Conair Blackbird 2000 Watt Hair Dryer - great product!
5	Great
5	dryer
5	"Good price, great dryer"
1	Broke after 3 months of normal use
5	wonderful !!!
4	Travel convenient  compact hair dryer
5	Excellent
5	Great little T3 dryer
1	This is a piece of crap! Do not waste your money.
5	Everything I need
4	Good enough.
4	Ok Hair Dryer
4	Good Hair Dryer
5	I had one before so already knew I'd love it
5	Great Product
5	Great product
4	JUST BOUGHT MY SECOND ONE!
5	Great product
4	No complaints so far.  Great value.
5	Love this hairdryer!  The best I've ever used.
5	Perfect!
4	That is OK
1	Didn't last two months
5	Works well with very long hair
5	I researched until I dropped - so glad I did!
5	Great product
5	love it!
5	Great product
5	"Happy wife, happy life"
5	Great buy!
5	What I was looking for!
5	Discovered this in Vegas and it's a MUST HAVE!
5	I'm in love!!!!
5	Love it!!!
3	And there she blows!
5	great little dryer
4	Good replacement to my old Vidal Sasson hair dryer
5	Great Product
5	Looked everywhere
5	good purchase
1	Very poor
5	Great blow dryer
3	"Dries fast, vibrates in your hand"
3	It is okay
5	Great Hairdryer
5	Bought for GF...She 'likes' It.
5	Twinturbo 3500 Professional Hair Dryer
5	Great unit
5	Great little hairdryer!
5	ProVersa Wall Mount Hair Dryer
5	Great Hair Dryer
5	Amazing
4	Grandma's new dryer
5	Great upgrade
5	The best hair dryer ever!
5	Worth the money
5	Best Hair Dryer Ever
4	Oster Professional 76932-710 Wall Mount Hair Dryer
3	Not like the Older One I had
2	Cheap
5	Gift
4	Works well but...
1	I hate it
5	My favorite blow dryer
5	Great Little Hair Dryer !
5	Love it in every way
5	good
2	"Not Very Powerful, Buttons Too Small"
3	okay
2	Okay
3	red dryer love
4	Great Product!
4	POOF - what volume!
4	Good for what its deseigned to do
5	great little hair dryer
3	Strange!
5	Great for small bathrooms and travelling.
5	Rosa
5	nice and powerful especially for its size
5	Super quiet and lightweight!
4	nice
3	Outer coating flakes off
3	not what I expected
4	My hair turns beautiful
3	love it sorta
3	Not as powerful as I hoped
5	This was a x-mas gift
5	felicitaciones
5	Bought as a replacement for an older model 1600.
5	Easy to hold!
5	It was really cheap and...it will dry your hair!
4	Hairdryer needs to be made to last longer
5	Does not frizz
4	easy usage and accessibility
5	Great for Blowing Curly Hair Straight!
4	Works great so far
5	bought as a gift
5	Quality dryer
5	Great
5	Good hair dryer - does make noise
4	my mother likes is
5	Works good
5	Great hairdryer
5	Going on a year...love it
4	Great Purchase!
5	Worked as expected
2	Cord didn't retract
1	Bad quality
5	hair dryer
3	You pay what it's worth.
3	hair dryer
5	Janeth Guzman
3	It works like a charm for 4 months  then suddenly stops working
5	Best Hair Dryer.  EVER.
4	Works well
3	too small
5	THE BEST BONNET DRYER OUT THERE!!!
5	mini hair dryer
4	Lightweight!!! Blows hot & dries my hair fast!!!
3	Andis is a brand that lasts
1	Useless
5	Awesome LITTLE hairdryer!
3	It works...
5	Works
5	John Frieda Hair dryer
5	Best hair dryer ever
4	Revlon Turbo Hair Dryer
3	Retractable cord worked great for a few months
5	great simple hair dryer
3	Remington Hair Dryer
5	Quick Drying!
5	2nd T3 per my Wife's request
5	Highly rated dryer.
5	It Works!
4	Happy with the product
4	would recomend andis dryer
5	"If You Want Silky, Soft, Frizzless Hair..."
5	It drys my chest hair...
5	great product with a great price
3	"Great when it work, but does not last"
4	Small and strong
5	A fine hairdryer
5	Nice little dryer
5	wonderful
5	Awesome Awesome Awesome
5	Great dryer
5	Great so far
4	Excellent product for the price paid
4	Great Blowdryer
5	Love it!
5	Packs a big punch for it's small size!
5	Works well!
4	"Good dryer, if you can get at a good price"
5	great!
5	Good quality at a good price.
5	Excellent Purchase
4	I suspect this is a Counterfeit item
2	hair dryer
5	Great Price for a Great Product
3	Good basic hair dryer
5	nice product!
5	Great hairdryer
4	Dries hair quickly
4	Thanks!
5	Conair
2	Didn't last long
5	great
5	Outstanding product
5	Love the dryer
3	It's ok
3	It over heated
5	re: great blow dryer!
5	I love it!
4	Dissappointed with their shipment. Ad said with diffuzer but there isn't one.
5	Works wonderfully.
5	Best Dryer
4	Love the blow dryer - diffuser too small!
5	Terrific Unit
5	Highly effective and versatile blow dryer
5	Very good product
4	Very good
5	Bought to dry things other than my hair
5	Good conditon
4	Excellent compact hair dryer
5	Awesome Hairdryer
1	It broke£¡
5	Makes Everyday Easier and Faster
5	Great Gift
4	"Works great, but..."
3	not quite what expected
1	Dangerous!
5	i love it
4	"Nice, light weight; slightly less output than expected"
4	"Seems to have a lot of power, I just wish the heat was a bit hotter."
5	Best Hair Dryer
4	Works great!
5	"This thing BLOWS! (ha, ha, ha)"
5	just okay
3	Doesn't get hot enough
4	I am glad I screwed it to the wall...
5	twin turbo blow dryer
5	Best Hair Driver Ever
5	Great
5	"Great dryer, super long cord"
3	Great Price - Update: Sparks
3	decent value cuz its so inexpensive
2	model 800 vs  old model 30001
1	All hot air
5	Best Product Ever!
5	Fantastic Little Investment
5	Awesome!!
4	Smart Looking Wall-mounted Dryer
5	Keyword - Ionic...
5	Terrific Product!
5	Great blow dryer
5	Best hair dryer
5	Great
5	great christmas present
5	works great
5	Great price.  Good value
2	Heavy and Vibrates
4	drys fast
5	Light weight and powerful.
4	very lightweight
5	Love the Yellowbird.
4	Nice dryer
2	Brush Attachment is Worthless
5	travel hair dryer
1	NO COOL SHOT BUTTON!
5	All Plusses
4	Sunbeam/Oster Wall Mounted Hair Dryer
5	Very satisfied.
4	Fabulous dryer
5	so far so good!
3	Works Great....But
4	Hair Dryer
5	Holy smokes this thing is great!
5	Cuddos for Revlon Hair Dryer!
4	Wish it had one higher setting
5	My daughter loves it
5	does what it's supposed to do
5	great!
5	Lots of power
4	Love it
5	Works great
4	Would of given it a 5 star if the handle were more ergonomic
5	Quiet
5	good dryer
1	It blew out
1	terrible hairdryer
4	POWERFUL
5	Love this!
5	Great except lever snapped
5	Going to order a second one. Because I'm now walking too far to use this one.
1	It is not strong enough!
4	Great for Travel!
5	Love this Hair Dryer!
5	thanks
5	good product
5	Great Hair dryer
4	GREAT BLOW DRYER
4	Love this dryer
5	Fast drying time
1	Three days of use
5	Chi vs. Hot Tools
4	High heat and working retractable cord
5	Perfect so far.
5	hair brush
2	the high heat doesn't work
5	Wife loves it
4	so far its working good
5	Nice product.
5	Great handy item!!
5	Revlon RVDR5034 1875w Turbo Dryer
5	So far so good
3	Doesn't get hot enough
4	I like this hair blower!
5	dries my hair fast and it is light
5	Best Hair Dryer!!!
5	great product
5	solid hair dryer
2	Hard to handle
5	Indispensible!!
4	It's good
3	T3 Bespoke Labs 83888-SE Special Edition EvolutionProfessional Iionic Ceramic Tourmaline Hair Dryer
5	Good choice
4	Extra
4	like it
5	Wife loves this..
3	Hair dryer
5	Andis hair dryer
5	Great for Hands Free Drying
5	Mom loves it
5	Liked It So Much Bought Two
5	great product
3	so so
5	Great!
5	I love this dryer - great value
5	no more frizz
5	Works great!
1	Updated: 1 year review....Dangerous product
5	I'm psyched!!!
5	Andis RC2 Iconic Hair Dryer
5	Best hair dryer for the money
5	Nice
5	Amazing
5	Love it so much!
5	Wonderful hair dryer!
5	Great little dryer!
5	LOVE IT!
4	there's only one thing wrong...
4	Better than conair
4	Hair Dryer
3	This unit is no quieter than any other hair dryer I've heard except when it's off
2	Not the best hairdryer..
5	Revlon RVDR5034 Turbo Dryer
5	Nice hair dryer!
5	Great hair drier. Too bad it comes in a search for 220V hair drier or 220 volt hair drier
4	Handy travel hair dryer
5	Hair dryer
5	My wife is VERY pleased - can now dry her hair in 5 minutes
3	Compact but could be quieter
5	Best hair dryer for the money!
5	Conair Bonnet Hair Dryer
5	=)
5	Highly Recommended
5	Very Pleased
5	Love the grippy plastic
5	Fabulous Hair Dryer
4	Great hair dryer
5	Works great!
5	Works well
5	Good little unit
2	The price is good but the product is not
5	Conair 1875 hair dryer
5	Nice hair dryer
4	Great!
5	sunbeam hair dryer
5	It makes my hair straight. I love it
5	Awesome
5	For a hair raising experience try this!
5	Def packs a punch
2	Lasts Less than a Year
5	Works great!  Dries hair fast!
5	Great
5	Great product
5	"small, yet powerful"
5	I had always bought cheap hairdryers before...
3	Wall mount hair dryer saves space
5	Hair dryer review
5	Tourmaline Professional Ionic Hair Dryer
4	a replacement
5	This newer model is not the folding older model. Both work excellently though
4	Andis Hair Dryer
5	AMAZING!
5	"Great, love the night light!"
5	Amazing dryer
5	PERFECT
4	NIce Professional Hair Dryer
5	This hairdryer means business
4	perfect for my fine hair
4	Good for occasional use
5	Quiet and soft
4	happy with it
4	satisfies
5	BETTER COLOR THEN PICTURED!
1	Nightlight Feature not ready for Prime Time
4	good dryer
5	Great buy
5	"Great product, it is all that the item description said it would be."
5	Sunbeam Wall Mount Hairdryer
4	Fast acting dryer
5	Great hairdryer
5	Andis RC-2 Ionic 1875W Ceramic Hair Dryer.
5	amazing
4	Like but too heavy.
4	Hair Dryer
2	soft bonnet hair dryer
5	Wife loves it
5	Gave it as a gift and they love it
5	MUST HAVE!
4	Mini dryer
5	good
5	Great Dryer
5	AWESOME
3	Hair Dryer
5	hair dryer
3	ok but heavey
2	Heat stopped working after less than 2 years : (
5	Soft Bonnet Love It
4	Babyliss v2
4	OK to me!
4	"Love Bed Head, Great for the Price"
5	I LOVE IT
5	hair dryer
5	Very handy for people with arthritis
4	Stupid wheels..
5	WOW!!!
5	just what I was looking for for my mom
5	Excellent
4	Perfect for its purpose
5	A fabulous blowdryer.. for low cost
3	Does the job
5	Yep
5	Great product
5	revelon hair dryer
5	I like it
5	THE BEST~!
1	Great! While it lasts...
1	hair dryer
5	excelent
5	Working wonderfully.
5	Conair Ionic Conditioning 1875 Watt Cord-Keeper Hair Dryer with retractable cord
1	Disappointed
5	good product
5	Great Hairdryer
4	Good product
5	It works SWELL
1	I don't even use it & never liked it
4	Light and works great
3	Plug is too big.
5	Works great
5	Great Hair Dryer
5	Great blow dryer
3	"Decent, but not pink"
1	Broke in less than a year
5	Fast Drying
5	It's a hair dryer!
1	Stopped working after 4 months
5	Love it!
5	It was a great dryer while it lasted.  It died after 2 years.  Electric plug shorted.
5	Hot Hot Hot
5	quality product
5	Nice product
5	love it
5	Bought Two!
4	Great dryer
5	Excellent Hair Dryer
5	Does the job
5	Nice hairdryer
2	This dryer does not seem like it has any power
5	It's a blow dryer
5	I love it
5	I loved it
5	Five Stars
5	Good Value
4	She is really happy!
4	Great dryer!
5	Greatest Wall Mount Hair Dryer
5	great
4	What a buy
5	Quiet and great grippy cover
2	Hair dryer great but the hose is not
5	Great Hair Dryer
4	great little hair dryer
5	Hello Kitty Hair Dryer
4	Very Good
4	Vidal Sassoon Hair Dryer
3	Has its Pros & Cons...
5	Best Hairdryer
5	Great Hair Dryer
4	I like it
5	Great hairdryer!
5	Perfect for my daughter's bathroom
1	Used only twice before it died
3	Do you like medium heat? Then Pass
5	Love this hair dryer!
2	Not a keeper
5	Amazing Salon Blow Dryer
4	Good value for the money
3	Weak motor
4	easy to install
5	10 stars!
5	Excellent!
5	Very nice hair dryer
5	Bonnet Dryer
5	Space saver
5	Geat dryer
4	Powerful small dryer
5	Does what it says.
1	Terrible!
5	Nice gift
5	Conair Dryer
5	Hands Free Hair Dryer
5	Christmas gift score!
5	Bought as a spare
5	Super little dynamo!!
5	This Thing Blows
5	Excellent price with excellent quality
1	quality problem£¡£¡£¡
5	very good product.
4	My Wife likes the Hairdryer
5	Third one I've owned - great and clutter free!
5	conair
5	Perfect!
5	Love this Dryer
5	Everything a hair dryer should  be!
1	Broke right away
4	Nice
5	a great product
2	Heavy and handle a little too fat for my preference
3	Gave to Granddaughter
5	Works great
3	Meh
5	Convenient
5	very professional blowdryer
5	Great price & does its job!
5	Good gift
5	it works great
5	Just like a fancy hotel
5	Best Hair dryer ever
5	T3 BESPOKE THE BEST BLOW DRYER
5	AWESOME
2	Heavy
5	Perfect gift!
5	Love the blow dryer.
5	"Great Features, but is it durable?"
4	love it!!
3	Executive
4	Good Value
5	Conair dryer
5	Excellent hair dryer
2	Hair dryer
4	Pretty good
2	lasted 6 months
5	Bought as a gift
5	great buy
2	Poorly made and designed
2	Overall its ok - UPDATE - not really
5	Wow!
3	"Gave as a present, but she didn't like it"
3	So so a bit disappointing
5	wall mounted hair dryer
3	It does its job.
5	Great for International Travel
1	Good for the price
5	Perfect
5	Nice Dryer....
5	Best hair dryer I have owned
3	Hair Dryer Broke After Two Months
5	Conair Ion Shine 1875-Watt Hair Dryer- Blue
5	Christmas Present
4	As promised
5	So wonderful! it comes with both attachments!
5	Hair dryer
5	Its a hair dryer
5	Great Christmas Present!
5	BEST HAIR DRYER EVER!
5	Love it
5	elevate by
3	Not as great as I was expecting
5	"Good size, perfect little traveler"
5	"great dryer,great price"
5	Quieter than my last hairdryer
5	Great
5	Love it
2	Takes forever to dry my hair
5	Works great
5	Quiet and light
5	Good hair dryer and not over priced
4	Great gift
5	Love it
5	Hair Dryer that stores nicely away but easily accessable
5	This Blows... WELL!
5	i'm in love with my blow dryer
4	Good for travel
5	Great Product!
5	good
5	Great hairdryer!
3	T3
5	Great!
4	"Great hair dryer, worth every penny"
4	Nice heat...but not quiet.
5	Neat Addition to kit
4	Good value
5	Pretty neat little dryer
5	Bought as a back-up
5	One in each bathroom
5	Buy it!
1	Worst Hair Dryer.
5	Gift list
3	"Worked great while it lasted, good for travel"
5	Great turbo air flow
4	works well
2	Not as described
5	T3 Tourmaline 83808 Professional Featherweight Ceramic Ionic Hair
4	Conair 225R Comfort Touch
4	Does a good job.
5	So far works great!
5	Awesome dryer
2	Way too bulky....
5	Favorite thing
5	LOVED IT
5	Love this dryer.
5	I love my Vidal Sassoon VS547 Hair Dryer!
5	quick and easy
2	My Hair Dryer
5	WONDERFUL HIGH POWERED DRYER
5	buen secador
1	This hairdryer started sparking and burned my arm
4	Bright nightlight.
4	Very nice
1	Defective
4	It works
5	Loved this!
5	Love it!
4	"Small & compact, but Powerful"
5	Infiniti  Dryer
3	Not impressed
2	Fan Blades Fell Off
4	would buy again
5	I love this dryer
5	Pro Beauty Hair Dryer
5	Great product and great delivery
5	Love that it's mounted
5	Excellent!
4	Works Great!
5	Really good
5	Hair dryer
5	Great product
5	My daughter loves it
5	Love it
5	Love it
5	love it
1	Cute but cold!
5	Great Hair Dryer unit
5	Great blowdryer
5	Great product!
5	cOMPRA
4	Nice Product
5	Hair Dryer for traveling
1	Inefficient customer service
2	Disappointed
5	Best hair dryer of this kind I have ever bought.
5	HAIR DRIES FAST
5	Nice Hair dryer
2	does not match a description
5	its a small hair dryer!
5	Excellent
5	Convenient Size
5	AWESOME BLOWDRYER!!!!!!!!!
5	Very nice.
4	Functional and Practical
4	nice
5	Works great.
4	BOUGHT FOR USE BY GUESTS
5	Less noisy
5	Excellent value warehouse deal.
4	Christmas Gift
4	Christmas gift
1	Cheap hair dryer with no power
4	It is huge
5	Great Product
2	Read the fine print
2	Lukewarm
5	Andis 33805 Micro Turbo Hair Dryer
3	Switch defective
4	Great blower!
5	Finally a value hairdryer with some oomph!
4	good article
5	Wall Hair Dryer
3	A Little Weak
5	Good hair dryer
5	Great blow dryer
5	Love this hair dryer!!
5	Price quality ratio is excellent
5	Great small hairdryer
5	Revlon Turbo Dryer
5	Great Hair dryer
4	Great Hair Dryer
4	Does a Good Job
3	The cord is too short.
5	Shipped fast
4	Decent little dryer
5	Best lil hair dryer
5	Good Value
3	DRYS WELL
5	so nice
5	IT IS LITE WEIGHT TO HANDLE  FOR EASY STYLING...
4	Nice product
4	it blows
5	Does not Frizz hair
5	Conair Hair Dryer
4	Oster Hair Dryer
5	why did I wait
5	Great hair dryer!!!
5	perfect
4	Amazing
5	Hair dryer is one of best!
5	excelente
3	Thought it was going to be more powerful...
5	Excellent!!!
5	Its a blow dryer
5	Love the Convenience
5	Dries hair really fast
5	IS GREAT...
5	Good Replacement
3	Not great...not bad
1	Just Terrible
5	"Revlon RV408 1875 Watt Full-size Trubo Dryer, Black"
5	styler
3	Nice product
5	new dryer
5	Great dryer!
5	Great Hair dryer!
5	WOW
5	Convenient Wall Mount Dryer
5	So far so good
5	Is small BUT powerfull!
4	I Like it
5	Love this blowdryer!
5	Compact dryer works well for fine hair
4	Good product
5	Hair Dryer
5	good
4	Truly professional
1	Disappointed.
4	great dryer
1	Never blew hot air
5	Love this hairdryer
5	Hair dryer review change
2	I don't usually write a review but...
5	Nice Little Dryer
4	Everything works as expected
5	Great Hair Dryer
3	Pretty Nice
2	Could be better
5	Continues to Please...
5	Jerdon Wall Mount Hair Dryer
5	Great hair dryer
5	Hair dryer
5	awesome
1	High Speed Quit
4	"Very small, powerful and convenient product."
5	I use this as a bed warmer
5	Excelent!! Excelente!!
5	Love it
5	Turbo Power 314 blow dryer
1	very bad
5	The Best Home Hair Dryer
5	Nice hair dryer
5	Very good product
4	Dries thick hair quicker
5	GREAT
5	Nice product.  Great value.
1	Only lasted 7 months
5	Nice
5	Conair Infiniti
5	LOVE IT!
5	Great blowdryer
5	Small and Strong!
5	Best Ever!
5	is awesome item
5	Great lightweight product as advertised
5	Conair 146KRAM 1875 Watt Dryer
5	Very nice hairdryer.
5	Great product
5	Great Product.
5	A good dryer
5	Great Hair Dryer
5	So glad I ordered this as recommended by Goodhouskeeping Magazine
5	Love this Dryer
4	Useful and parctical
2	Not a compact dryer
5	I love it
5	Love this hair dryer!
4	"Dependable, and operates as claimed"
5	Perfect for Fine Hair
5	Love this hair dryer!
3	Nice Hair dryer
5	Quick to dry
5	great travel hairdryer
2	I don't like
5	works well and is convenient
5	Loves it
4	Hair dryer
3	Worked great...but only for THREE MONTHS
5	Lots of Drying Power in a Compact Package
5	EXCELLENT CHOICE
5	The Best
4	I Love This Hairdryer
5	Great hair dryer for the price!
5	Best dryer I have ever owned - Super fast Super strong
4	Love it!
5	Best Hair Dryer Ever
5	Excellent
4	good value
5	Great Price!!!
5	Great hair dryer
3	Nice for the price.
5	great blowdryer
3	Worked well until it died
5	Great appliance at best price
4	Good days
5	Brand New
5	Great dryer
5	Yay
5	Awesome!
5	RED HOT
5	Love this dryer
5	Good Value and lots of Power
5	Great little hair dryer
4	good hairdryer
5	I WISH I BOUGHT THIS HAIR-DRYER 7 YEARS AGO!
1	If you want your cord retractable dont buy it.
4	Powerfull
5	Hair Dryer is great- color is NOT
1	DANGEROUS PRODUCT!! DO NOT BUY
3	Very heavy and doesn't blow air as hard as expected
3	Not enough air flow
5	Andis Hair dryer
2	Watch the Buttons!
3	"Not bad, not great"
5	extremely pleased
5	Perfect for travel
4	good value
5	"So far, so good"
4	"Does the job, seems good so far"
5	It's pretty good!
4	Lightweight and compact
4	Awesome for the price
4	Good so far
5	"Attractive, powerful, and it drys my hair faster."
5	Good product
5	Great Blow Dryer
5	A very handy hair dryer
5	Great Hair-dryer!
3	More girly than shown in pic
4	Andis 30125 Wall Mounted Hang Up 1600 Watt Hair Dryer with Night Light
4	does the job quickly
5	Great product
5	Great travel hair dryer
5	Great
5	Excellent!
5	Wonderful Product! Excellent Seller!
4	Oster Professional Wall Mount Hair Dryer
3	Satisfied
5	The BEST I have ever owned
4	Heat settings a little too warm
3	Too heavy and large for travel
5	good hair dryer
3	Bubble City
4	user friendly
2	Didnt last long
5	Quick
3	Not enough powerful dryer
5	pink blow dryer
5	Terrific hairdryer
5	Infinity by Conair 223XR 1875 Watt Touraline Hair dryer
1	HORRIBLE QUALITY
5	"Great product, great price and wife loves it!"
5	Great Product!
5	"brilliant product, excellent delivery service"
1	Unusable hair dryer
5	Top notch
3	WALL MOUNTED HAIR DRYER
5	A Great Mid-Sized-Compact Hair Dryer
5	"Attractive, functional, and durable. Great for at home or on the road."
5	Best design for a wall-mount hair dryer.
5	Why this dryer is good for most people
1	The plastic melted
5	Wall Mount Luxury
4	Good for the money
4	Seems like a decent product
5	Perfect in every way!!!
5	Good HOT Dependable
4	Exactly what I expected
5	"Dryer Replaced, Finally"
1	Conair Ionic Ceramic Styler
2	Air doesn't stay hot
3	wife didnt like it
5	Perfect!
4	ANDIS Hangup Hair Dryers-Best on the market!
5	Awesome Hair Dryer!
4	Gets the job done
1	disapointed
1	ALMOST CAUSED A FIRE!!!!
4	Worked better than many of the hotel hair dryers.
3	"Decent cheap hairdryer, no cool air setting"
5	Light and Hot
5	love it  very handy and heat is great
2	heavy and ineffective
5	Best ever
5	"Inexpensive, fast dryer"
5	Superior Dryer!
5	Great hair dryer
3	"Great, basic hair dryer..."
5	Nice product and very portable
5	Love it.
2	Do not recommend
4	Gets the job done
5	Wonderful
5	great hair dryer
5	Great value for money!
5	great hair dryer
4	Blow Dryer
5	I bought this after trying it at a hotel
5	love love love it!!!
5	Wife pleaser. Get your mind out of the gutter.
4	Great while it lasted
5	so far so good
5	Just right for travel!
5	Fabulous Hair Dryer!
5	"The hair dryer for life, this is the best hairdryer ever"
5	Perfect
5	so convenient
2	Not quiet
4	"Lightweight, big flow"
1	Don't buy this Andis blow dryer!
